id,expected,pred,risk
SC-007198,impersonate_family,impersonate_family,0.9
SC-000646,impersonate_family,impersonate_family,0.95
SC-000031,impersonate_family,impersonate_authority,0.9
SC-009285,impersonate_family,impersonate_family,0.95
SC-002503,impersonate_family,impersonate_family,0.95
SC-002239,impersonate_family,impersonate_family,0.95
SC-007255,impersonate_family,impersonate_family,0.95
SC-006171,impersonate_family,impersonate_family,0.95
SC-006233,impersonate_family,impersonate_family,0.9
SC-007487,impersonate_family,impersonate_family,1.0
SC-007866,impersonate_family,impersonate_family,0.95
SC-001840,impersonate_family,impersonate_authority,0.95
SC-006201,impersonate_family,impersonate_family,0.95
SC-009599,impersonate_family,impersonate_family,0.95
SC-008333,impersonate_family,impersonate_family,0.9
SC-009197,impersonate_family,impersonate_family,0.95
SC-011648,impersonate_family,impersonate_family,0.95
SC-000160,impersonate_family,impersonate_family,0.95
SC-008592,impersonate_family,impersonate_family,0.95
SC-008448,impersonate_family,impersonate_family,0.95
SC-009911,impersonate_family,impersonate_family,0.9
SC-003736,impersonate_family,impersonate_authority,0.95
SC-010281,impersonate_family,impersonate_family,0.95
SC-003672,impersonate_family,impersonate_family,0.95
SC-000358,impersonate_family,impersonate_family,0.95
SC-000587,impersonate_family,impersonate_family,0.95
SC-006323,impersonate_family,benign,0.1
SC-008650,impersonate_family,impersonate_family,0.9
SC-006671,impersonate_family,impersonate_family,0.95
SC-000798,impersonate_family,impersonate_family,0.95
SC-011271,impersonate_family,impersonate_family,0.95
SC-003186,impersonate_family,impersonate_family,0.95
SC-006200,impersonate_family,impersonate_family,0.95
SC-008566,impersonate_family,impersonate_family,0.9
SC-000951,impersonate_family,impersonate_family,0.95
SC-011873,impersonate_family,impersonate_family,0.95
SC-004958,impersonate_family,impersonate_authority,0.9
SC-011153,impersonate_family,impersonate_family,0.95
SC-011928,impersonate_family,impersonate_family,0.95
SC-005129,impersonate_family,impersonate_family,0.95
SC-002415,impersonate_family,impersonate_family,0.95
SC-004898,impersonate_family,impersonate_authority,0.9
SC-005671,impersonate_family,impersonate_authority,0.95
SC-000984,impersonate_family,impersonate_authority,0.95
SC-007657,impersonate_family,impersonate_family,0.95
SC-009687,impersonate_family,impersonate_family,0.95
SC-001318,impersonate_family,impersonate_authority,0.9
SC-002668,impersonate_family,impersonate_family,0.95
SC-004083,impersonate_family,impersonate_family,0.95
SC-005275,impersonate_family,impersonate_authority,0.95
SC-010050,impersonate_family,impersonate_authority,0.95
SC-005186,impersonate_family,impersonate_family,0.95
SC-002701,impersonate_family,impersonate_family,0.95
SC-006556,impersonate_family,impersonate_family,0.95
SC-002016,impersonate_family,impersonate_family,0.95
SC-011414,impersonate_family,impersonate_authority,1.0
SC-010834,impersonate_family,impersonate_family,0.95
SC-001900,impersonate_family,impersonate_authority,0.9
SC-004426,impersonate_family,impersonate_family,0.9
SC-000497,impersonate_family,impersonate_authority,0.9
SC-003302,impersonate_family,impersonate_family,0.95
SC-002151,impersonate_family,impersonate_authority,0.95
SC-002991,impersonate_family,impersonate_family,0.95
SC-005485,impersonate_family,impersonate_family,0.95
SC-004142,impersonate_family,impersonate_family,0.95
SC-004170,impersonate_family,impersonate_family,0.95
SC-011326,impersonate_family,impersonate_family,0.95
SC-006438,impersonate_family,impersonate_authority,0.9
SC-003602,lottery_prize,lottery_prize,0.95
SC-010634,impersonate_family,impersonate_family,0.9
SC-011591,impersonate_family,impersonate_family,0.95
SC-002045,lottery_prize,impersonate_authority,0.9
SC-005230,lottery_prize,online_loan,0.95
SC-003201,lottery_prize,lottery_prize,0.9
SC-009456,impersonate_family,elder_healthcare,0.95
SC-010707,lottery_prize,lottery_prize,0.95
SC-007820,lottery_prize,lottery_prize,0.9
SC-008666,lottery_prize,lottery_prize,0.95
SC-009330,lottery_prize,lottery_prize,0.9
SC-007037,lottery_prize,lottery_prize,0.95
SC-000310,lottery_prize,lottery_prize,0.85
SC-010939,lottery_prize,lottery_prize,0.95
SC-006892,lottery_prize,lottery_prize,0.95
SC-008145,lottery_prize,impersonate_authority,0.95
SC-006365,lottery_prize,lottery_prize,0.9
SC-005116,lottery_prize,online_loan,0.95
SC-008924,lottery_prize,lottery_prize,0.95
SC-010999,lottery_prize,impersonate_authority,0.95
SC-009443,lottery_prize,lottery_prize,0.95
SC-009846,lottery_prize,online_loan,0.95
SC-007301,lottery_prize,impersonate_authority,0.95
SC-008895,lottery_prize,lottery_prize,0.95
SC-011804,lottery_prize,lottery_prize,0.95
SC-006772,lottery_prize,refund_cs,0.7
SC-011256,lottery_prize,refund_cs,0.9
SC-004297,lottery_prize,lottery_prize,0.95
SC-011544,lottery_prize,lottery_prize,0.95
SC-009416,lottery_prize,lottery_prize,0.95
SC-002225,lottery_prize,impersonate_family,0.9
SC-007912,lottery_prize,lottery_prize,0.95
SC-004039,lottery_prize,lottery_prize,0.95
SC-002370,lottery_prize,fake_investment,0.95
SC-008432,lottery_prize,lottery_prize,0.95
SC-005624,lottery_prize,lottery_prize,0.9
SC-004098,lottery_prize,lottery_prize,0.95
SC-009673,lottery_prize,lottery_prize,0.95
SC-003867,lottery_prize,impersonate_authority,0.95
SC-009617,lottery_prize,fake_investment,0.9
SC-009897,lottery_prize,lottery_prize,0.95
SC-005535,lottery_prize,lottery_prize,0.95
SC-008231,lottery_prize,online_loan,0.95
SC-010997,lottery_prize,lottery_prize,0.95
SC-009815,lottery_prize,lottery_prize,0.95
SC-002826,lottery_prize,refund_cs,0.7
SC-000069,lottery_prize,lottery_prize,0.95
SC-003809,lottery_prize,online_loan,0.95
SC-008404,lottery_prize,lottery_prize,0.95
SC-009417,lottery_prize,impersonate_authority,0.95
SC-004495,lottery_prize,lottery_prize,0.9
SC-002945,lottery_prize,refund_cs,0.7
SC-009588,lottery_prize,refund_cs,0.9
SC-002308,lottery_prize,refund_cs,0.9
SC-003630,lottery_prize,lottery_prize,0.95
SC-005716,lottery_prize,lottery_prize,0.95
SC-004853,lottery_prize,lottery_prize,0.95
SC-009152,lottery_prize,lottery_prize,0.95
SC-003086,lottery_prize,lottery_prize,0.95
SC-003864,lottery_prize,lottery_prize,0.95
SC-010381,lottery_prize,lottery_prize,0.9
SC-004912,lottery_prize,lottery_prize,0.95
SC-000289,lottery_prize,lottery_prize,0.95
SC-007531,lottery_prize,online_loan,0.95
SC-002006,lottery_prize,impersonate_authority,0.9
SC-001302,lottery_prize,lottery_prize,0.95
SC-001511,lottery_prize,lottery_prize,0.95
SC-000019,lottery_prize,impersonate_authority,0.95
SC-002195,lottery_prize,fake_investment,0.9
SC-002888,lottery_prize,lottery_prize,0.95
SC-004384,lottery_prize,lottery_prize,0.95
SC-001626,lottery_prize,lottery_prize,0.95
SC-007938,lottery_prize,lottery_prize,0.9
SC-006658,lottery_prize,lottery_prize,0.95
SC-005289,lottery_prize,lottery_prize,0.95
SC-003897,lottery_prize,lottery_prize,0.95
SC-011339,lottery_prize,lottery_prize,0.95
SC-010235,lottery_prize,lottery_prize,0.95
SC-001683,lottery_prize,lottery_prize,0.95
SC-008951,lottery_prize,lottery_prize,0.95
SC-006011,lottery_prize,impersonate_authority,0.9
SC-003004,lottery_prize,lottery_prize,0.95
SC-007328,lottery_prize,refund_cs,0.7
SC-010560,lottery_prize,impersonate_authority,0.95
SC-007124,lottery_prize,lottery_prize,0.9
SC-007243,lottery_prize,online_loan,0.95
SC-007558,lottery_prize,lottery_prize,0.85
SC-008838,lottery_prize,lottery_prize,0.95
SC-003899,lottery_prize,online_loan,0.95
SC-002684,lottery_prize,lottery_prize,0.95
SC-000342,lottery_prize,lottery_prize,0.95
SC-007443,lottery_prize,lottery_prize,0.95
SC-002654,lottery_prize,lottery_prize,0.95
SC-007472,lottery_prize,refund_cs,0.95
SC-004743,lottery_prize,lottery_prize,0.95
SC-008810,lottery_prize,lottery_prize,0.95
SC-008952,lottery_prize,lottery_prize,0.95
SC-006688,lottery_prize,lottery_prize,0.95
SC-002338,lottery_prize,lottery_prize,0.95
SC-005443,lottery_prize,impersonate_authority,0.9
SC-007913,lottery_prize,refund_cs,0.9
SC-004685,lottery_prize,lottery_prize,0.95
SC-011370,lottery_prize,online_loan,0.95
SC-008551,lottery_prize,lottery_prize,0.95
SC-010620,lottery_prize,online_loan,0.95
SC-011110,lottery_prize,lottery_prize,0.95
SC-007153,lottery_prize,refund_cs,0.9
SC-002397,lottery_prize,lottery_prize,0.95
SC-004825,lottery_prize,lottery_prize,0.95
SC-004469,lottery_prize,lottery_prize,0.95
SC-002250,lottery_prize,lottery_prize,0.9
SC-009498,lottery_prize,lottery_prize,0.95
SC-006572,lottery_prize,lottery_prize,0.95
SC-010205,lottery_prize,lottery_prize,0.95
SC-005894,lottery_prize,lottery_prize,0.95
SC-003006,lottery_prize,lottery_prize,0.95
SC-007674,lottery_prize,lottery_prize,0.95
SC-000095,lottery_prize,lottery_prize,0.95
SC-005952,lottery_prize,lottery_prize,0.95
SC-000573,lottery_prize,lottery_prize,0.95
SC-011109,lottery_prize,lottery_prize,0.9
SC-000543,lottery_prize,lottery_prize,0.95
SC-009497,lottery_prize,lottery_prize,0.95
SC-011914,lottery_prize,lottery_prize,0.9
SC-000201,lottery_prize,lottery_prize,0.95
SC-001598,lottery_prize,lottery_prize,0.95
SC-007330,lottery_prize,lottery_prize,0.95
SC-010410,lottery_prize,lottery_prize,0.9
SC-005173,lottery_prize,refund_cs,0.9
SC-010558,lottery_prize,lottery_prize,0.9
SC-000435,lottery_prize,refund_cs,0.7
SC-000263,lottery_prize,refund_cs,0.9
SC-000229,lottery_prize,lottery_prize,0.95
SC-003543,lottery_prize,lottery_prize,0.95
SC-007386,lottery_prize,lottery_prize,0.95
SC-003779,lottery_prize,lottery_prize,0.95
SC-001031,lottery_prize,lottery_prize,0.95
SC-004066,lottery_prize,lottery_prize,0.9
SC-005920,lottery_prize,lottery_prize,0.95
SC-005258,lottery_prize,refund_cs,0.85
SC-008028,lottery_prize,online_loan,0.95
SC-011514,lottery_prize,lottery_prize,0.95
SC-006309,lottery_prize,refund_cs,0.9
SC-000481,lottery_prize,lottery_prize,0.95
SC-007706,lottery_prize,refund_cs,0.9
SC-007299,lottery_prize,lottery_prize,0.95
SC-009071,lottery_prize,online_loan,0.95
SC-008143,lottery_prize,lottery_prize,0.95
SC-011888,lottery_prize,online_loan,0.95
SC-006804,lottery_prize,online_loan,0.95
SC-002977,lottery_prize,lottery_prize,0.95
SC-006573,lottery_prize,online_loan,0.95
SC-006448,lottery_prize,refund_cs,0.85
SC-000724,lottery_prize,fake_investment,0.95
SC-000237,lottery_prize,lottery_prize,0.9
SC-001119,lottery_prize,lottery_prize,0.95
SC-007762,lottery_prize,lottery_prize,0.95
SC-009360,lottery_prize,benign,0.1
SC-009212,lottery_prize,lottery_prize,0.9
SC-008868,lottery_prize,impersonate_authority,0.95
SC-010125,lottery_prize,refund_cs,0.9
SC-008866,lottery_prize,lottery_prize,0.95
SC-007039,lottery_prize,impersonate_authority,0.95
SC-009702,lottery_prize,lottery_prize,0.95
SC-005593,lottery_prize,lottery_prize,0.85
SC-001569,lottery_prize,lottery_prize,0.9
SC-001121,lottery_prize,impersonate_authority,0.95
SC-006395,lottery_prize,impersonate_authority,0.95
SC-009616,lottery_prize,lottery_prize,0.95
SC-004970,lottery_prize,lottery_prize,0.95
SC-008489,lottery_prize,lottery_prize,0.95
SC-010908,lottery_prize,refund_cs,0.9
SC-008809,lottery_prize,lottery_prize,0.95
SC-003427,lottery_prize,lottery_prize,0.95
SC-011516,lottery_prize,online_loan,0.95
SC-006128,lottery_prize,lottery_prize,0.95
SC-005290,lottery_prize,refund_cs,0.9
SC-002457,lottery_prize,lottery_prize,0.95
SC-002656,lottery_prize,online_loan,0.95
SC-004716,lottery_prize,online_loan,0.95
SC-010091,lottery_prize,lottery_prize,0.95
SC-009385,lottery_prize,lottery_prize,0.95
SC-011830,lottery_prize,lottery_prize,0.95
SC-003575,lottery_prize,lottery_prize,0.95
SC-006979,lottery_prize,lottery_prize,0.95
SC-000694,lottery_prize,online_loan,0.95
SC-007530,lottery_prize,lottery_prize,0.95
SC-006185,lottery_prize,lottery_prize,0.95
SC-011456,lottery_prize,lottery_prize,0.95
SC-011885,lottery_prize,lottery_prize,0.9
SC-006307,lottery_prize,lottery_prize,0.9
SC-003487,lottery_prize,lottery_prize,0.95
SC-006422,lottery_prize,refund_cs,0.7
SC-008639,lottery_prize,refund_cs,0.9
SC-004210,lottery_prize,refund_cs,0.9
SC-006865,lottery_prize,online_loan,0.95
SC-004943,lottery_prize,refund_cs,0.95
SC-007008,lottery_prize,lottery_prize,0.85
SC-001827,lottery_prize,impersonate_authority,0.95
SC-009984,lottery_prize,lottery_prize,0.95
SC-002107,lottery_prize,refund_cs,0.7
SC-007096,lottery_prize,lottery_prize,0.95
SC-007501,lottery_prize,lottery_prize,0.95
SC-011028,lottery_prize,lottery_prize,0.95
SC-003720,lottery_prize,impersonate_authority,0.95
SC-003604,lottery_prize,fake_investment,0.9
SC-007331,lottery_prize,impersonate_family,0.98
SC-003928,lottery_prize,impersonate_authority,0.95
SC-005143,lottery_prize,lottery_prize,0.95
SC-002796,lottery_prize,lottery_prize,0.95
SC-004715,lottery_prize,lottery_prize,0.95
SC-004010,lottery_prize,lottery_prize,0.95
SC-002857,lottery_prize,lottery_prize,0.95
SC-000603,lottery_prize,refund_cs,0.9
SC-007790,lottery_prize,lottery_prize,0.95
SC-010061,lottery_prize,lottery_prize,0.95
SC-008983,lottery_prize,impersonate_authority,0.95
SC-009899,lottery_prize,impersonate_authority,0.95
SC-005803,lottery_prize,lottery_prize,0.9
SC-003031,lottery_prize,lottery_prize,0.9
SC-000070,lottery_prize,lottery_prize,0.95
SC-011856,lottery_prize,lottery_prize,0.9
SC-005983,lottery_prize,impersonate_authority,0.9
SC-005982,lottery_prize,lottery_prize,0.95
SC-005083,lottery_prize,lottery_prize,0.95
SC-009386,lottery_prize,lottery_prize,0.95
SC-002517,lottery_prize,impersonate_authority,0.95
SC-005533,lottery_prize,lottery_prize,0.85
SC-010822,lottery_prize,impersonate_authority,0.95
SC-011887,lottery_prize,lottery_prize,0.95
SC-011311,lottery_prize,online_loan,0.95
SC-002281,lottery_prize,lottery_prize,0.95
SC-011942,lottery_prize,lottery_prize,0.95
SC-007823,lottery_prize,impersonate_authority,0.9
SC-006922,lottery_prize,fake_investment,0.95
SC-005440,lottery_prize,lottery_prize,0.9
SC-002599,lottery_prize,lottery_prize,0.95
SC-000664,lottery_prize,refund_cs,0.85
SC-008896,lottery_prize,lottery_prize,0.95
SC-004549,lottery_prize,lottery_prize,0.9
SC-010646,lottery_prize,lottery_prize,0.95
SC-002714,lottery_prize,lottery_prize,0.95
SC-002042,lottery_prize,lottery_prize,0.9
SC-006423,lottery_prize,lottery_prize,0.95
SC-008230,lottery_prize,lottery_prize,0.95
SC-011805,lottery_prize,online_loan,0.9
SC-007591,lottery_prize,lottery_prize,0.95
SC-002946,lottery_prize,lottery_prize,0.95
SC-011308,lottery_prize,lottery_prize,0.85
SC-007703,lottery_prize,lottery_prize,0.9
SC-003370,lottery_prize,lottery_prize,0.9
SC-004632,lottery_prize,impersonate_authority,0.95
SC-001512,lottery_prize,lottery_prize,0.95
SC-007911,lottery_prize,lottery_prize,0.95
SC-002827,lottery_prize,lottery_prize,0.95
SC-002134,lottery_prize,lottery_prize,0.95
SC-010910,lottery_prize,refund_cs,0.9
SC-010969,lottery_prize,impersonate_family,0.95
SC-011664,lottery_prize,lottery_prize,0.95
SC-005866,lottery_prize,impersonate_authority,0.95
SC-006687,lottery_prize,lottery_prize,0.95
SC-002368,lottery_prize,lottery_prize,0.95
SC-004383,lottery_prize,lottery_prize,0.9
SC-001030,lottery_prize,lottery_prize,0.95
SC-001303,lottery_prize,impersonate_authority,0.95
SC-009730,lottery_prize,lottery_prize,0.95
SC-008172,lottery_prize,refund_cs,0.7
SC-009009,lottery_prize,lottery_prize,0.95
SC-002978,lottery_prize,lottery_prize,0.9
SC-003339,lottery_prize,lottery_prize,0.95
SC-011665,lottery_prize,lottery_prize,0.9
SC-010153,lottery_prize,lottery_prize,0.95
SC-003289,lottery_prize,impersonate_authority,0.98
SC-011029,lottery_prize,online_loan,0.95
SC-011455,lottery_prize,lottery_prize,0.95
SC-005170,lottery_prize,refund_cs,0.85
SC-006745,lottery_prize,lottery_prize,0.95
SC-003979,lottery_prize,lottery_prize,0.95
SC-005804,lottery_prize,lottery_prize,0.95
SC-007620,lottery_prize,lottery_prize,0.95
SC-011367,lottery_prize,lottery_prize,0.9
SC-007442,lottery_prize,lottery_prize,0.95
SC-005141,lottery_prize,lottery_prize,0.9
SC-011857,lottery_prize,lottery_prize,0.95
SC-006510,lottery_prize,lottery_prize,0.95
SC-006277,lottery_prize,lottery_prize,0.95
SC-005864,lottery_prize,lottery_prize,0.95
SC-003631,lottery_prize,lottery_prize,0.95
SC-007184,lottery_prize,lottery_prize,0.95
SC-009415,lottery_prize,lottery_prize,0.95
SC-001972,lottery_prize,refund_cs,0.85
SC-007355,lottery_prize,lottery_prize,0.95
SC-010589,lottery_prize,lottery_prize,0.95
SC-006571,lottery_prize,lottery_prize,0.95
SC-005625,lottery_prize,lottery_prize,0.95
SC-002570,lottery_prize,lottery_prize,0.95
SC-000405,lottery_prize,lottery_prize,0.95
SC-007881,lottery_prize,lottery_prize,0.95
SC-003203,lottery_prize,lottery_prize,0.9
SC-006069,lottery_prize,lottery_prize,0.9
SC-004881,lottery_prize,lottery_prize,0.9
SC-011485,lottery_prize,impersonate_authority,0.95
SC-003059,lottery_prize,lottery_prize,1.0
SC-008434,lottery_prize,impersonate_authority,0.95
SC-003691,online_loan,online_loan,0.95
SC-010442,lottery_prize,lottery_prize,0.95
SC-011886,lottery_prize,lottery_prize,0.95
SC-000261,lottery_prize,lottery_prize,0.95
SC-000404,lottery_prize,refund_cs,0.7
SC-007592,lottery_prize,refund_cs,0.9
SC-000757,online_loan,online_loan,0.9
SC-004918,online_loan,online_loan,0.95
SC-006279,online_loan,online_loan,0.9
SC-011808,online_loan,online_loan,0.95
SC-004474,online_loan,online_loan,0.95
SC-003518,online_loan,online_loan,0.9
SC-000972,online_loan,online_loan,0.95
SC-005447,online_loan,online_loan,0.95
SC-010709,online_loan,online_loan,0.9
SC-000265,online_loan,online_loan,0.95
SC-010825,online_loan,online_loan,0.9
SC-000152,online_loan,online_loan,0.95
SC-009930,online_loan,online_loan,0.95
SC-004690,online_loan,online_loan,0.95
SC-009847,online_loan,online_loan,0.95
SC-002951,online_loan,online_loan,0.95
SC-008409,online_loan,impersonate_authority,0.95
SC-002862,online_loan,online_loan,0.95
SC-004160,online_loan,online_loan,0.9
SC-003265,online_loan,online_loan,0.9
SC-011610,online_loan,online_loan,0.95
SC-000151,online_loan,online_loan,0.9
SC-008613,online_loan,impersonate_authority,0.95
SC-004886,online_loan,online_loan,0.95
SC-010797,online_loan,online_loan,0.95
SC-011550,online_loan,impersonate_authority,0.95
SC-004042,online_loan,online_loan,0.9
SC-006426,online_loan,online_loan,0.95
SC-006280,online_loan,online_loan,0.95
SC-011257,online_loan,online_loan,0.95
SC-001660,online_loan,online_loan,0.95
SC-003723,online_loan,online_loan,0.9
SC-009790,online_loan,online_loan,0.95
SC-007824,online_loan,online_loan,0.9
SC-004577,online_loan,online_loan,0.9
SC-010592,online_loan,online_loan,0.95
SC-004885,online_loan,online_loan,0.9
SC-010270,online_loan,impersonate_authority,0.95
SC-007505,online_loan,online_loan,0.95
SC-004529,online_loan,impersonate_authority,0.95
SC-009101,online_loan,online_loan,0.9
SC-005036,online_loan,refund_cs,0.9
SC-003459,online_loan,online_loan,0.95
SC-010156,online_loan,online_loan,0.95
SC-002137,online_loan,online_loan,0.9
SC-003233,online_loan,online_loan,0.9
SC-002342,online_loan,online_loan,0.9
SC-000291,online_loan,online_loan,0.9
SC-009677,online_loan,online_loan,0.95
SC-006250,online_loan,online_loan,0.9
SC-006632,online_loan,online_loan,0.9
SC-001484,online_loan,online_loan,0.9
SC-000486,online_loan,impersonate_authority,0.95
SC-011725,online_loan,online_loan,0.95
SC-000485,online_loan,online_loan,0.9
SC-003810,online_loan,online_loan,0.9
SC-000408,online_loan,online_loan,0.9
SC-001423,online_loan,online_loan,0.9
SC-001859,online_loan,impersonate_authority,0.95
SC-000203,online_loan,online_loan,0.9
SC-004272,online_loan,impersonate_authority,0.95
SC-007245,online_loan,online_loan,0.9
SC-011228,online_loan,online_loan,0.95
SC-010593,online_loan,online_loan,0.9
SC-008352,online_loan,online_loan,0.95
SC-006805,online_loan,online_loan,0.9
SC-003983,online_loan,online_loan,0.95
SC-007071,online_loan,online_loan,0.95
SC-010474,online_loan,online_loan,0.95
SC-010385,online_loan,online_loan,0.9
SC-003035,online_loan,online_loan,0.95
SC-000881,online_loan,impersonate_authority,0.95
SC-007826,online_loan,online_loan,0.9
SC-006808,online_loan,impersonate_authority,0.95
SC-007593,online_loan,online_loan,0.9
SC-000756,online_loan,online_loan,0.95
SC-008524,online_loan,online_loan,0.9
SC-006691,online_loan,online_loan,0.95
SC-005147,online_loan,online_loan,0.95
SC-005291,online_loan,online_loan,0.9
SC-003579,online_loan,online_loan,0.9
SC-000469,online_loan,online_loan,0.9
SC-000128,online_loan,online_loan,0.95
SC-006866,online_loan,online_loan,0.9
SC-011114,online_loan,online_loan,0.95
SC-002402,online_loan,online_loan,0.95
SC-005294,online_loan,impersonate_authority,0.95
SC-007565,online_loan,online_loan,0.95
SC-009874,online_loan,online_loan,0.95
SC-002659,online_loan,impersonate_authority,0.95
SC-009073,online_loan,online_loan,0.95
SC-000696,online_loan,online_loan,0.95
SC-001485,online_loan,online_loan,0.95
SC-000666,online_loan,online_loan,0.95
SC-008116,online_loan,online_loan,0.9
SC-005629,online_loan,online_loan,0.95
SC-000409,online_loan,online_loan,0.95
SC-011203,online_loan,impersonate_authority,0.95
SC-000439,online_loan,online_loan,0.9
SC-006075,online_loan,online_loan,0.95
SC-009418,online_loan,online_loan,0.95
SC-009129,online_loan,online_loan,0.9
SC-004804,online_loan,impersonate_authority,0.95
SC-005897,online_loan,online_loan,0.9
SC-000726,online_loan,online_loan,0.95
SC-011520,online_loan,impersonate_authority,0.95
SC-008870,online_loan,online_loan,0.95
SC-002544,online_loan,online_loan,0.9
SC-004662,online_loan,online_loan,0.9
SC-004445,online_loan,impersonate_authority,0.95
SC-009075,online_loan,impersonate_authority,0.95
SC-005751,online_loan,impersonate_authority,0.95
SC-007392,online_loan,online_loan,0.95
SC-010941,online_loan,online_loan,0.9
SC-011459,online_loan,online_loan,0.95
SC-011284,online_loan,online_loan,0.95
SC-000347,online_loan,online_loan,0.9
SC-010504,online_loan,online_loan,0.95
SC-006545,online_loan,online_loan,0.9
SC-000788,online_loan,online_loan,0.95
SC-002460,online_loan,online_loan,0.95
SC-010766,online_loan,impersonate_authority,0.95
SC-011919,online_loan,online_loan,0.9
SC-006311,online_loan,online_loan,0.95
SC-001455,online_loan,online_loan,0.95
SC-005748,online_loan,online_loan,0.9
SC-000346,online_loan,online_loan,0.9
SC-005353,online_loan,online_loan,0.95
SC-001574,online_loan,online_loan,0.95
SC-001770,online_loan,online_loan,0.95
SC-004073,online_loan,online_loan,0.95
SC-005630,online_loan,online_loan,0.95
SC-011227,online_loan,online_loan,0.9
SC-002167,online_loan,online_loan,0.9
SC-009988,online_loan,online_loan,0.9
SC-009764,online_loan,online_loan,0.95
SC-002492,online_loan,online_loan,0.95
SC-005568,online_loan,online_loan,0.9
SC-011578,online_loan,online_loan,0.9
SC-002773,online_loan,online_loan,0.95
SC-002229,online_loan,impersonate_authority,0.95
SC-010238,online_loan,online_loan,0.9
SC-008669,online_loan,online_loan,0.95
SC-004856,online_loan,online_loan,0.9
SC-009446,online_loan,online_loan,0.9
SC-001123,online_loan,online_loan,0.95
SC-003120,online_loan,online_loan,0.95
SC-007042,online_loan,online_loan,0.9
SC-005446,online_loan,online_loan,0.9
SC-002518,online_loan,online_loan,0.9
SC-002196,online_loan,online_loan,0.9
SC-003458,online_loan,online_loan,0.9
SC-002047,online_loan,online_loan,0.95
SC-006133,online_loan,impersonate_authority,0.95
SC-003783,online_loan,online_loan,0.95
SC-002861,online_loan,online_loan,0.9
SC-004015,online_loan,impersonate_authority,0.95
SC-010502,online_loan,online_loan,0.9
SC-000179,online_loan,online_loan,0.95
SC-000787,online_loan,online_loan,0.9
SC-002008,online_loan,online_loan,0.95
SC-006923,online_loan,online_loan,0.9
SC-000971,online_loan,online_loan,0.9
SC-011342,online_loan,online_loan,0.95
SC-005927,online_loan,online_loan,0.95
SC-005004,online_loan,online_loan,0.95
SC-008381,online_loan,online_loan,0.95
SC-003605,online_loan,online_loan,0.9
SC-003634,online_loan,online_loan,0.95
SC-000149,online_loan,online_loan,0.9
SC-001573,online_loan,online_loan,0.95
SC-003402,online_loan,online_loan,0.9
SC-006720,online_loan,online_loan,0.95
SC-011667,online_loan,online_loan,0.9
SC-003063,online_loan,online_loan,0.9
SC-011579,online_loan,online_loan,0.95
SC-010650,online_loan,online_loan,0.9
SC-007973,online_loan,impersonate_authority,0.95
SC-010356,online_loan,online_loan,0.9
SC-000129,online_loan,online_loan,0.9
SC-011946,online_loan,online_loan,0.95
SC-006312,online_loan,online_loan,0.9
SC-006427,online_loan,impersonate_authority,0.95
SC-005507,online_loan,online_loan,0.95
SC-000880,online_loan,online_loan,0.9
SC-001515,online_loan,online_loan,0.9
SC-005263,online_loan,online_loan,0.95
SC-002921,online_loan,online_loan,0.9
SC-009336,online_loan,online_loan,0.95
SC-002772,online_loan,online_loan,0.9
SC-010157,online_loan,impersonate_authority,0.95
SC-001365,online_loan,online_loan,0.9
SC-010854,online_loan,online_loan,0.95
SC-003178,online_loan,online_loan,0.95
SC-005204,online_loan,online_loan,0.9
SC-000605,online_loan,online_loan,0.95
SC-001367,online_loan,online_loan,0.9
SC-006341,online_loan,online_loan,0.95
SC-007072,online_loan,online_loan,0.9
SC-006342,online_loan,online_loan,0.9
SC-010155,online_loan,online_loan,0.9
SC-006485,online_loan,online_loan,0.95
SC-006368,online_loan,online_loan,0.9
SC-005809,online_loan,online_loan,0.95
SC-002920,online_loan,online_loan,0.9
SC-005177,online_loan,impersonate_authority,0.95
SC-010794,online_loan,online_loan,0.9
SC-004270,online_loan,online_loan,0.95
SC-003290,online_loan,online_loan,0.9
SC-004132,online_loan,online_loan,0.95
SC-001771,online_loan,online_loan,0.95
SC-001003,online_loan,online_loan,0.9
SC-006157,online_loan,online_loan,0.9
SC-003403,online_loan,online_loan,0.95
SC-009131,online_loan,online_loan,0.9
SC-004888,online_loan,online_loan,0.95
SC-000517,online_loan,online_loan,0.95
SC-003871,online_loan,online_loan,0.95
SC-006605,online_loan,online_loan,0.95
SC-011400,online_loan,online_loan,0.9
SC-002547,online_loan,online_loan,0.95
SC-005571,online_loan,online_loan,0.95
SC-002830,online_loan,online_loan,0.9
SC-001034,online_loan,online_loan,0.9
SC-005984,online_loan,online_loan,0.9
SC-010300,online_loan,online_loan,0.9
SC-010624,online_loan,impersonate_authority,0.95
SC-007473,online_loan,online_loan,0.9
SC-009100,online_loan,online_loan,0.95
SC-010765,online_loan,online_loan,0.95
SC-005063,online_loan,online_loan,0.95
SC-004974,online_loan,online_loan,0.95
SC-005658,online_loan,online_loan,0.95
SC-009763,online_loan,online_loan,0.9
SC-008784,online_loan,impersonate_authority,0.95
SC-001744,online_loan,online_loan,0.9
SC-003089,online_loan,online_loan,0.9
SC-006398,online_loan,online_loan,0.9
SC-003291,online_loan,online_loan,0.95
SC-004578,online_loan,online_loan,0.95
SC-009986,online_loan,online_loan,0.9
SC-011401,online_loan,online_loan,0.95
SC-005088,online_loan,online_loan,0.95
SC-004188,online_loan,online_loan,0.9
