path,difficulty_spoof_prob,engine,dialect,script_id
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-002056.wav,0.4804,edgetts,mandarin,SC-002056
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001235.wav,0.4808,edgetts,mandarin,SC-001235
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-001258.wav,0.4809,edgetts,minnan,SC-001258
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-007124.wav,0.4813,edgetts,sichuan,SC-007124
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001367.wav,0.4813,edgetts,mandarin,SC-001367
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002381.wav,0.4818,edgetts,mandarin,SC-002381
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001173.wav,0.482,edgetts,mandarin,SC-001173
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-007836.wav,0.4823,edgetts,minnan,SC-007836
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001886.wav,0.4823,edgetts,mandarin,SC-001886
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000266.wav,0.4829,edgetts,sichuan,SC-000266
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000368.wav,0.4833,edgetts,mandarin,SC-000368
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001690.wav,0.4835,edgetts,mandarin,SC-001690
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000345.wav,0.4838,edgetts,mandarin,SC-000345
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000138.wav,0.484,edgetts,mandarin,SC-000138
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001023.wav,0.4845,edgetts,mandarin,SC-001023
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000583.wav,0.4856,edgetts,mandarin,SC-000583
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001310.wav,0.4863,edgetts,mandarin,SC-001310
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000488.wav,0.4866,edgetts,mandarin,SC-000488
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-003366.wav,0.4866,edgetts,sichuan,SC-003366
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000498.wav,0.4867,edgetts,minnan,SC-000498
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000452.wav,0.4868,edgetts,mandarin,SC-000452
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001022.wav,0.4869,edgetts,mandarin,SC-001022
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006038.wav,0.4876,edgetts,sichuan,SC-006038
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000617.wav,0.488,edgetts,mandarin,SC-000617
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001891.wav,0.4881,edgetts,mandarin,SC-001891
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001192.wav,0.4882,edgetts,mandarin,SC-001192
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000456.wav,0.4885,edgetts,mandarin,SC-000456
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001577.wav,0.4886,edgetts,mandarin,SC-001577
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000047.wav,0.4887,edgetts,mandarin,SC-000047
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002528.wav,0.4888,edgetts,mandarin,SC-002528
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001835.wav,0.4888,edgetts,mandarin,SC-001835
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002261.wav,0.4889,edgetts,mandarin,SC-002261
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001521.wav,0.489,edgetts,mandarin,SC-001521
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000870.wav,0.4894,edgetts,minnan,SC-000870
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000035.wav,0.4895,edgetts,mandarin,SC-000035
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000403.wav,0.4895,edgetts,mandarin,SC-000403
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000672.wav,0.4895,edgetts,mandarin,SC-000672
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002440.wav,0.4897,edgetts,mandarin,SC-002440
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000751.wav,0.4897,edgetts,sichuan,SC-000751
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000888.wav,0.4897,edgetts,mandarin,SC-000888
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-000156.wav,0.4898,edgetts,minnan,SC-000156
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001026.wav,0.4898,edgetts,mandarin,SC-001026
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-005397.wav,0.4899,edgetts,minnan,SC-005397
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001755.wav,0.4902,edgetts,mandarin,SC-001755
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001158.wav,0.4903,edgetts,mandarin,SC-001158
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001413.wav,0.4911,edgetts,mandarin,SC-001413
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-001384.wav,0.4915,edgetts,sichuan,SC-001384
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000005.wav,0.4924,edgetts,mandarin,SC-000005
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-001812.wav,0.4924,edgetts,mandarin,SC-001812
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000044.wav,0.4926,edgetts,mandarin,SC-000044
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001571.wav,0.4928,edgetts,mandarin,SC-001571
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-003994.wav,0.4929,edgetts,minnan,SC-003994
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000964.wav,0.493,edgetts,mandarin,SC-000964
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-006905.wav,0.4931,edgetts,sichuan,SC-006905
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-004695.wav,0.4932,edgetts,minnan,SC-004695
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-002410.wav,0.4934,edgetts,mandarin,SC-002410
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000356.wav,0.4936,edgetts,mandarin,SC-000356
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-001375.wav,0.4936,edgetts,sichuan,SC-001375
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001638.wav,0.4938,edgetts,mandarin,SC-001638
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000169.wav,0.4949,edgetts,mandarin,SC-000169
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001480.wav,0.4951,edgetts,mandarin,SC-001480
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001102.wav,0.4952,edgetts,mandarin,SC-001102
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001156.wav,0.4953,edgetts,mandarin,SC-001156
data/redteam/factory/edgetts/sichuan/edgetts_sichuan_zh-CN-YunxiNeural_SC-000211.wav,0.4954,edgetts,sichuan,SC-000211
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001337.wav,0.4954,edgetts,mandarin,SC-001337
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-001896.wav,0.4954,edgetts,mandarin,SC-001896
data/redteam/factory/edgetts/minnan/edgetts_minnan_zh-TW-YunJheNeural_SC-002529.wav,0.4957,edgetts,minnan,SC-002529
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000034.wav,0.496,edgetts,mandarin,SC-000034
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000833.wav,0.4969,edgetts,mandarin,SC-000833
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunxiNeural_SC-000202.wav,0.498,edgetts,mandarin,SC-000202
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000706.wav,0.4981,edgetts,mandarin,SC-000706
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000041.wav,0.4982,edgetts,mandarin,SC-000041
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-000889.wav,0.4988,edgetts,mandarin,SC-000889
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002179.wav,0.499,edgetts,mandarin,SC-002179
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000944.wav,0.499,edgetts,mandarin,SC-000944
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunjianNeural_SC-001612.wav,0.4992,edgetts,mandarin,SC-001612
data/redteam/factory/edgetts/dongbei/edgetts_dongbei_zh-CN-liaoning-XiaobeiNeural_SC-000161.wav,0.4993,edgetts,dongbei,SC-000161
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000097.wav,0.4994,edgetts,mandarin,SC-000097
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-000272.wav,0.4994,edgetts,mandarin,SC-000272
data/redteam/factory/edgetts/mandarin/edgetts_mandarin_zh-CN-YunyangNeural_SC-002093.wav,0.4995,edgetts,mandarin,SC-002093
